ts_ms,fast_vwap,slow_vwap,vwap_color
1545724800000,3908.30981,3808.53149,green
1545739200000,3895.12964,3807.31128,green
1545753600000,3884.86475,3806.28418,green
1545768000000,3877.12866,3805.82397,green
1545782400000,3874.29834,3805.93408,green
1545796800000,3870.80151,3805.79297,green
1545811200000,3866.49097,3805.41138,green
1545825600000,3862.36304,3804.99951,green
1545840000000,3861.13843,3804.93359,green
1545854400000,3859.34888,3804.88379,green
1545868800000,3851.76758,3804.35327,green
1545883200000,3839.85986,3803.06665,green
1545897600000,3837.86694,3802.854,green
1545912000000,3835.94727,3802.65771,green
1545926400000,3794.63574,3796.22827,red
1545940800000,3789.40283,3795.27026,red
1545955200000,3759.80811,3789.23364,red
1545969600000,3743.14404,3785.24756,red
1545984000000,3731.26636,3781.96875,red
1545998400000,3744.87427,3780.73071,red
1546012800000,3769.27881,3786.14575,red
1546027200000,3775.54517,3787.70117,red
1546041600000,3778.86353,3788.5332,red
1546056000000,3783.12378,3789.59033,red
1546070400000,3788.55957,3790.94385,red
1546084800000,3788.84839,3791.01367,red
1546099200000,3789.62427,3791.19019,red
1546113600000,3786.74487,3790.37085,red
1546128000000,3784.5166,3789.78394,red
1546142400000,3784.13086,3789.67896,red
1546156800000,3786.74609,3790.20386,red
1546171200000,3787.52002,3790.33838,red
1546185600000,3787.99414,3790.42725,red
1546200000000,3788.69312,3790.56812,red
1546214400000,3788.81714,3790.58203,red
1546228800000,3788.78198,3790.57349,red
1546243200000,3787.97632,3790.41211,red
1546257600000,3787.53857,3790.32275,red
1546272000000,3777.62793,3788.38696,red
1546286400000,3776.88599,3788.23877,red
1546300800000,3775.29346,3787.93091,red
1546315200000,3766.91455,3786.17383,red
1546329600000,3761.76807,3784.95093,red
1546344000000,3752.68408,3782.58545,red
1546358400000,3748.1355,3781.36548,red
1546372800000,3757.83545,3781.84229,red
1546387200000,3760.89966,3782.19434,red
1546401600000,3763.37061,3782.30981,red
1546416000000,3768,3782.89893,red
1546430400000,3772.83765,3783.70483,red
1546444800000,3779.62524,3785.08105,red
1546459200000,3786.48926,3786.62085,red
1546473600000,3793.77905,3788.36572,green
1546488000000,3798.81323,3789.70972,green
1546502400000,3801.84741,3790.65796,green
1546516800000,3804.02197,3791.34912,green
1546531200000,3802.81714,3791.28101,green
1546545600000,3801.73755,3791.19922,green
1546560000000,3800.75635,3791.12354,green
1546574400000,3800.80835,3791.3457,green
1546588800000,3799.70044,3791.29785,green
1546603200000,3793.99805,3790.10107,green
1546617600000,3790.95166,3789.39771,green
1546632000000,3792.31104,3789.7915,green
1546646400000,3797.76562,3791.3186,green
1546660800000,3801.6748,3792.57861,green
1546675200000,3804.76025,3793.70923,green
1546689600000,3807.8125,3794.90234,green
1546704000000,3810.604,3796.07495,green
1546718400000,3809.77539,3796.28833,green
1546732800000,3807.39795,3795.95874,green
1546747200000,3806.08105,3795.86011,green
1546761600000,3805.89893,3796.07593,green
1546776000000,3807.65576,3796.95166,green
1546790400000,3834.94995,3806.42578,green
1546804800000,3835.78955,3806.72168,green
1546819200000,3846.05249,3810.28345,green
1546833600000,3855.24048,3813.51147,green
1546848000000,3869.5249,3818.9397,green
1546862400000,3881.88135,3823.95435,green
1546876800000,3895.67798,3830.11206,green
1546891200000,3904.60913,3834.52368,green
1546905600000,3913.9834,3840.25757,green
1546920000000,3918.24951,3843.06592,green
1546934400000,3931.37085,3850.19995,green
1546948800000,3946.83862,3859.03662,green
1546963200000,3950.22656,3862.01318,green
1546977600000,3952.85303,3864.42407,green
1546992000000,3956.73804,3867.81152,green
1547006400000,3960.92139,3870.97852,green
1547020800000,3965.37915,3874.36719,green
1547035200000,3968.46509,3878.23633,green
1547049600000,3971.05347,3881.15405,green
1547064000000,3973.6875,3884.14917,green
1547078400000,3976.62109,3887.10742,green
1547092800000,3950.77393,3885.04785,green
1547107200000,3942.43677,3883.32617,green
1547121600000,3931.39893,3880.948,green
1547136000000,3874.13013,3863.47949,green
1547150400000,3859.91699,3858.58716,green
1547164800000,3845.32812,3853.4624,red
1547179200000,3831.16528,3848.3584,red
1547193600000,3818.82446,3843.74487,red
1547208000000,3806.42358,3838.98218,red
1547222400000,3795.78223,3834.69336,red
1547236800000,3779.99121,3828.13208,red
1547251200000,3770.78711,3824.02905,red
1547265600000,3761.42603,3819.82617,red
1547280000000,3751.44434,3815.31494,red
1547294400000,3740.77515,3810.3457,red
1547308800000,3732.83203,3806.34033,red
1547323200000,3724.92822,3802.26196,red
1547337600000,3717.97314,3798.5769,red
1547352000000,3710.88257,3794.6626,red
1547366400000,3704.33008,3790.97144,red
1547380800000,3697.27246,3786.81299,red
1547395200000,3663.61841,3769.30103,red
1547409600000,3653.54883,3763.67578,red
1547424000000,3645.28491,3758.8252,red
1547438400000,3639.11475,3754.87793,red
1547452800000,3632.41846,3750.39307,red
1547467200000,3630.76514,3742.34863,red
1547481600000,3633.23413,3741.18872,red
1547496000000,3635.78882,3739.75366,red
1547510400000,3637.94531,3738.41675,red
1547524800000,3639.24487,3737.23071,red
1547539200000,3639.63281,3735.6853,red
1547553600000,3639.42725,3733.57397,red
1547568000000,3638.93262,3731.98853,red
1547582400000,3633.94775,3727.83179,red
1547596800000,3630.9624,3725.19507,red
1547611200000,3628.06494,3722.54297,red
1547625600000,3626.58472,3720.20117,red
1547640000000,3626.31665,3718.25464,red
1547654400000,3624.35571,3715.86768,red
1547668800000,3622.85522,3713.64868,red
1547683200000,3620.34814,3711.13403,red
1547697600000,3618.41406,3709.09082,red
1547712000000,3615.35376,3706.06787,red
1547726400000,3614.50024,3704.04712,red
1547740800000,3614.94531,3702.5918,red
1547755200000,3616.81299,3701.02661,red
1547769600000,3617.60938,3699.52979,red
1547784000000,3617.82642,3698.28198,red
1547798400000,3617.62988,3697.25317,red
1547812800000,3617.43164,3696.45337,red
1547827200000,3615.54541,3693.72656,red
1547841600000,3615.09131,3692.34521,red
1547856000000,3615.29272,3691.00342,red
1547870400000,3615.41968,3689.56763,red
1547884800000,3626.10522,3690.04688,red
1547899200000,3631.71704,3690.43921,red
1547913600000,3637.29224,3690.61694,red
1547928000000,3641.50586,3690.64893,red
1547942400000,3645.42603,3690.66699,red
1547956800000,3648.60669,3690.65747,red
1547971200000,3644.47583,3687.89966,red
1547985600000,3630.95459,3682.62061,red
1548000000000,3626.65796,3680.89551,red
1548014400000,3619.91528,3677.97583,red
1548028800000,3613.35767,3674.98877,red
1548043200000,3608.13672,3672.58276,red
1548057600000,3602.38477,3669.40845,red
1548072000000,3598.2749,3666.98779,red
1548086400000,3594.35742,3664.74976,red
1548100800000,3587.83594,3661.39551,red
1548115200000,3584.85522,3659.29785,red
1548129600000,3580.34863,3656.60327,red
1548144000000,3566.49976,3649.12671,red
1548158400000,3566.17651,3647.1084,red
1548172800000,3567.3855,3645.77002,red
1548187200000,3568.22266,3644.50879,red
1548201600000,3569.27441,3643.37207,red
1548216000000,3569.33154,3642.06641,red
1548230400000,3569.34326,3640.65381,red
1548244800000,3569.07983,3638.83643,red
1548259200000,3567.5354,3637.03027,red
1548273600000,3565.60791,3634.99805,red
1548288000000,3563.93042,3633.32715,red
1548302400000,3562.28369,3631.57373,red
1548316800000,3561.53809,3629.98022,red
1548331200000,3561.32324,3628.74829,red
1548345600000,3562.09082,3627.53735,red
1548360000000,3562.81104,3626.35547,red
1548374400000,3563.23486,3625.51685,red
1548388800000,3563.12158,3624.66553,red
1548403200000,3560.71021,3622.74902,red
1548417600000,3559.97803,3621.57275,red
1548432000000,3559.05957,3620.0376,red
1548446400000,3558.80225,3618.70483,red
1548460800000,3559.33911,3617.76245,red
1548475200000,3564.01636,3617.73926,red
1548489600000,3566.35352,3617.35864,red
1548504000000,3565.71655,3616.0083,red
1548518400000,3564.7666,3614.89941,red
1548532800000,3564.35083,3614.16479,red
1548547200000,3562.70874,3612.62939,red
1548561600000,3561.65649,3611.41187,red
1548576000000,3559.45996,3609.84399,red
1548590400000,3555.50513,3607.61646,red
1548604800000,3554.87109,3606.57104,red
1548619200000,3553.09644,3604.95605,red
1548633600000,3547.04932,3602.05054,red
1548648000000,3535.98022,3597.56689,red
1548662400000,3525.31494,3593.21167,red
1548676800000,3515.75977,3589.1687,red
1548691200000,3509.21875,3586.13794,red
1548705600000,3503.37695,3583.12573,red
1548720000000,3497.07422,3579.90356,red
1548734400000,3487.11279,3575.47949,red
1548748800000,3478.30981,3571.27295,red
1548763200000,3476.51904,3570.30737,red
1548777600000,3473.63525,3568.65552,red
1548792000000,3472.0918,3567.83667,red
1548806400000,3469.25586,3566.35205,red
1548820800000,3467.56445,3565.27051,red
1548835200000,3466.09473,3564.3208,red
1548849600000,3464.09595,3562.46777,red
1548864000000,3463.28027,3561.67749,red
1548878400000,3462.54614,3561.04443,red
1548892800000,3461.94775,3559.93555,red
1548907200000,3461.42163,3559.1521,red
1548921600000,3458.63647,3557.39233,red
1548936000000,3456.64819,3556.26587,red
1548950400000,3454.54102,3555.08032,red
1548964800000,3453.43262,3554.38818,red
1548979200000,3450.78418,3553.11719,red
1548993600000,3449.40039,3552.53491,red
1549008000000,3447.66626,3551.49536,red
1549022400000,3446.8606,3550.58374,red
1549036800000,3446.65259,3550.02734,red
1549051200000,3446.38843,3549.08887,red
1549065600000,3446.11938,3548.68115,red
1549080000000,3444.99756,3547.66846,red
1549094400000,3444.30225,3546.71851,red
1549108800000,3443.48389,3545.80835,red
1549123200000,3443.13403,3545.35791,red
1549137600000,3445.10156,3543.79248,red
1549152000000,3445.21826,3543.06519,red
1549166400000,3444.52612,3542.396,red
1549180800000,3443.25732,3541.57861,red
1549195200000,3439.94751,3538.96143,red
1549209600000,3434.46045,3535.396,red
1549224000000,3429.75146,3531.68848,red
1549238400000,3427.76416,3528.8645,red
1549252800000,3426.35425,3526.19946,red
1549267200000,3424.29834,3523.11523,red
1549281600000,3421.91968,3519.95459,red
1549296000000,3421.19043,3517.42163,red
1549310400000,3420.10669,3514.8562,red
1549324800000,3418.71826,3512.18701,red
1549339200000,3418.18555,3509.75024,red
1549353600000,3418.50903,3507.19849,red
1549368000000,3418.40259,3504.77222,red
1549382400000,3418.52441,3502.62964,red
1549396800000,3419.05176,3500.86938,red
1549411200000,3416.94604,3498.79028,red
1549425600000,3412.90845,3495.76514,red
1549440000000,3408.91577,3492.79565,red
1549454400000,3404.0769,3489.37793,red
1549468800000,3400.40112,3486.25952,red
1549483200000,3397.86548,3483.88574,red
1549497600000,3395.65674,3481.53613,red
1549512000000,3393.89258,3479.52832,red
1549526400000,3391.98828,3477.11206,red
1549540800000,3389.68481,3474.62964,red
1549555200000,3387.10815,3471.99072,red
1549569600000,3384.52734,3469.36426,red
1549584000000,3382.03638,3466.64307,red
1549598400000,3380.08789,3464.06714,red
1549612800000,3380.11328,3461.59595,red
1549627200000,3381.62061,3461.27246,red
1549641600000,3407.97974,3465.97998,red
1549656000000,3424.27148,3469.3147,red
1549670400000,3438.55933,3472.40747,red
1549684800000,3451.46313,3475.36938,red
1549699200000,3466.64771,3479.10229,red
1549713600000,3478.73682,3482.26025,red
1549728000000,3488.78931,3485.04565,green
1549742400000,3498.70947,3487.94019,green
1549756800000,3507.17163,3490.53271,green
1549771200000,3514.51001,3492.9834,green
1549785600000,3521.05664,3495.26221,green
1549800000000,3527.68921,3497.78369,green
1549814400000,3533.68433,3500.11938,green
1549828800000,3541.86841,3503.20068,green
1549843200000,3547.81396,3505.80859,green
1549857600000,3551.27124,3507.69214,green
1549872000000,3553.87134,3509.24341,green
1549886400000,3558.21753,3511.68506,green
1549900800000,3561.15601,3513.61182,green
1549915200000,3563.98169,3515.62036,green
1549929600000,3564.448,3516.77173,green
1549944000000,3565.30713,3517.9314,green
1549958400000,3565.75757,3519.12573,green
1549972800000,3566.63574,3520.30713,green
1549987200000,3568.92944,3522.00537,green
1550001600000,3570.3833,3523.55713,green
1550016000000,3571.91675,3524.8728,green
1550030400000,3573.87842,3526.38159,green
1550044800000,3574.18628,3527.42114,green
1550059200000,3573.94434,3528.29321,green
1550073600000,3573.89526,3529.30322,green
1550088000000,3573.87769,3530.25952,green
1550102400000,3574.15796,3531.09351,green
1550116800000,3574.17749,3532.46777,green
1550131200000,3572.45996,3533.04492,green
1550145600000,3571.72607,3533.79785,green
1550160000000,3571.73438,3534.64331,green
1550174400000,3571.12817,3535.32324,green
1550188800000,3571.07837,3536.12769,green
1550203200000,3571.51392,3537.03662,green
1550217600000,3572.17725,3537.89014,green
1550232000000,3571.89526,3538.68408,green
1550246400000,3571.1084,3539.16772,green
1550260800000,3570.63013,3539.69067,green
1550275200000,3571.15894,3540.42798,green
1550289600000,3572.48657,3541.52856,green
1550304000000,3573.64722,3542.53638,green
1550318400000,3575.27246,3543.80542,green
1550332800000,3576.71216,3544.87061,green
1550347200000,3577.48364,3545.83398,green
1550361600000,3577.9519,3546.65137,green
1550376000000,3578.97021,3547.57642,green
1550390400000,3582.50732,3549.54004,green
1550404800000,3581.51562,3549.9895,green
1550419200000,3580.55029,3550.47632,green
1550433600000,3582.94312,3551.91089,green
1550448000000,3595.05762,3556.82739,green
1550462400000,3602.89062,3560.20972,green
1550476800000,3610.28247,3563.43896,green
1550491200000,3624.90674,3569.18726,green
1550505600000,3647.08618,3577.64624,green
1550520000000,3662.56616,3583.95996,green
1550534400000,3684.00879,3592.94556,green
1550548800000,3699.3772,3599.92871,green
1550563200000,3709.59692,3604.83545,green
1550577600000,3729.00513,3613.58008,green
1550592000000,3745.28442,3621.28979,green
1550606400000,3757.96045,3628.18726,green
1550620800000,3767.52368,3633.94751,green
1550635200000,3776.45532,3639.60181,green
1550649600000,3787.81982,3646.30469,green
1550664000000,3797.63306,3652.44434,green
1550678400000,3806.93506,3658.66211,green
1550692800000,3816.52515,3664.94873,green
1550707200000,3824.66724,3670.49316,green
1550721600000,3836.375,3679.04565,green
1550736000000,3841.73706,3684.96094,green
1550750400000,3845.53589,3689.47412,green
1550764800000,3848.31006,3693.52612,green
1550779200000,3851.59082,3697.89478,green
1550793600000,3855.91284,3702.75635,green
1550808000000,3859.14795,3706.90405,green
1550822400000,3863.84814,3711.99609,green
1550836800000,3870.85254,3718.7583,green
1550851200000,3875.84839,3723.85742,green
1550865600000,3880.32129,3728.34204,green
1550880000000,3884.24609,3732.64038,green
1550894400000,3887.57007,3737.16479,green
1550908800000,3891.06714,3741.65552,green
1550923200000,3893.29956,3745.30054,green
1550937600000,3919.73193,3761.54956,green
1550952000000,3935.01172,3770.16602,green
1550966400000,3954.26318,3780.89453,green
1550980800000,3969.69385,3789.91211,green
1550995200000,3981.60645,3797.57861,green
1551009600000,3961.03247,3801.95337,green
1551024000000,3948.47437,3801.0415,green
1551038400000,3936.58325,3800.10303,green
1551052800000,3926.83984,3799.41406,green
1551067200000,3915.92505,3798.69434,green
1551081600000,3907.43994,3798.21802,green
1551096000000,3898.72559,3797.85083,green
1551110400000,3892.56079,3798.60376,green
1551124800000,3887.43359,3799.16919,green
1551139200000,3884.7417,3799.41821,green
1551153600000,3876.28052,3799.17651,green
1551168000000,3870.38525,3798.98608,green
1551182400000,3864.875,3798.99414,green
1551196800000,3864.17529,3798.99316,green
1551211200000,3863.78564,3798.98682,green
1551225600000,3862.54761,3798.95654,green
1551240000000,3857.68604,3799.02319,green
1551254400000,3854.24683,3799.21118,green
1551268800000,3850.55273,3799.22217,green
1551283200000,3846.81274,3799.16602,green
1551297600000,3837.13672,3797.94116,green
1551312000000,3834.89648,3798.01709,green
1551326400000,3832.75537,3798.06226,green
1551340800000,3831.40015,3798.50684,green
1551355200000,3830.49585,3799.13086,green
1551369600000,3828.83545,3799.43066,green
1551384000000,3826.25415,3799.30054,green
1551398400000,3824.62231,3799.28833,green
1551412800000,3822.84155,3799.28613,green
1551427200000,3822.05249,3799.49292,green
1551441600000,3821.29736,3799.70044,green
1551456000000,3821.58374,3800.18335,green
1551470400000,3820.45166,3800.46826,green
1551484800000,3819.58789,3800.60425,green
1551499200000,3817.91309,3800.51465,green
1551513600000,3815.73804,3800.48242,green
1551528000000,3814.84106,3800.52612,green
1551542400000,3813.80591,3800.53564,green
1551556800000,3813.21167,3800.61523,green
1551571200000,3812.7793,3800.73877,green
1551585600000,3812.33594,3800.83423,green
1551600000000,3811.83447,3800.9082,green
1551614400000,3810.31543,3800.72559,green
1551628800000,3808.32837,3800.40283,green
1551643200000,3805.70972,3799.896,green
1551657600000,3803.87598,3799.54517,green
1551672000000,3795.95996,3797.5188,red
1551686400000,3786.95801,3794.9978,red
1551700800000,3780.65723,3793.10352,red
1551715200000,3775.68042,3791.52905,red
1551729600000,3769.63794,3789.5498,red
1551744000000,3763.28589,3787.33521,red
1551758400000,3759.9751,3786.06909,red
1551772800000,3757.80225,3785.11084,red
1551787200000,3762.79639,3785.51807,red
1551801600000,3768.80347,3786.71436,red
1551816000000,3773.24414,3787.61548,red
1551830400000,3778.35571,3788.66455,red
1551844800000,3781.62134,3789.38525,red
1551859200000,3786.77832,3790.64038,red
1551873600000,3790.25391,3791.50562,red
1551888000000,3793.50635,3792.34644,green
1551902400000,3796.62402,3793.17725,green
1551916800000,3801.67236,3794.5564,green
1551931200000,3805.44434,3795.64136,green
1551945600000,3808.01831,3796.45117,green
1551960000000,3812.08887,3797.70972,green
1551974400000,3815.80762,3798.92603,green
1551988800000,3818.47632,3799.86206,green
1552003200000,3821.02051,3800.82812,green
1552017600000,3826.07178,3802.53198,green
1552032000000,3829.23633,3803.75806,green
1552046400000,3832.35034,3804.91626,green
1552060800000,3835.96362,3806.24707,green
1552075200000,3832.97363,3807.3125,green
1552089600000,3833.87598,3807.94629,green
1552104000000,3837.33569,3809.34668,green
1552118400000,3840.62866,3810.66162,green
1552132800000,3846.21729,3812.76758,green
1552147200000,3849.78955,3814.20947,green
1552161600000,3852.92212,3815.53687,green
1552176000000,3855.38867,3816.64209,green
1552190400000,3857.02002,3817.64453,green
1552204800000,3858.82495,3818.64771,green
1552219200000,3860.30225,3819.59619,green
1552233600000,3861.27051,3820.3186,green
1552248000000,3863.57422,3821.54688,green
1552262400000,3865.97363,3822.66992,green
1552276800000,3866.36768,3823.66406,green
1552291200000,3865.56909,3824.27368,green
1552305600000,3862.27148,3824.50635,green
1552320000000,3860.93335,3824.74072,green
1552334400000,3859.9563,3825.05054,green
1552348800000,3856.64355,3824.88647,green
1552363200000,3853.75562,3824.72632,green
1552377600000,3853.44312,3825.18457,green
1552392000000,3853.52417,3825.72534,green
1552406400000,3853.1394,3826.16455,green
1552420800000,3853.43799,3826.64746,green
1552435200000,3854.44043,3827.46216,green
1552449600000,3854.83862,3827.9978,green
1552464000000,3853.76562,3828.30518,green
1552478400000,3853.51636,3828.84937,green
1552492800000,3853.18823,3829.24902,green
1552507200000,3852.70898,3829.56714,green
1552521600000,3852.66943,3830.17773,green
1552536000000,3851.70044,3830.36353,green
1552550400000,3851.04932,3830.58179,green
1552564800000,3848.63916,3830.89697,green
1552579200000,3848.5542,3831.1897,green
1552593600000,3848.79541,3831.56958,green
1552608000000,3849.53516,3832.07373,green
1552622400000,3849.75317,3832.45679,green
1552636800000,3851.51733,3833.28149,green
1552651200000,3854.78589,3834.61475,green
1552665600000,3858.90332,3836.28662,green
1552680000000,3861.29712,3837.354,green
1552694400000,3868.49609,3839.95337,green
1552708800000,3886.54517,3846.41187,green
1552723200000,3893.4978,3849.08545,green
1552737600000,3899.12891,3851.5,green
1552752000000,3903.82251,3853.61182,green
1552766400000,3908.40674,3855.70361,green
1552780800000,3913.10132,3858.40186,green
1552795200000,3915.22144,3859.94336,green
1552809600000,3918.08765,3861.6875,green
1552824000000,3920.95728,3863.34326,green
1552838400000,3923.51318,3864.85474,green
1552852800000,3925.91333,3866.34058,green
1552867200000,3929.83716,3868.36011,green
1552881600000,3931.81836,3869.89087,green
1552896000000,3933.64111,3871.85425,green
1552910400000,3935.47046,3873.39868,green
1552924800000,3937.49609,3875.26416,green
1552939200000,3939.33105,3876.69409,green
1552953600000,3941.67871,3878.38989,green
1552968000000,3942.89917,3879.83228,green
1552982400000,3944.479,3881.31177,green
1552996800000,3948.12183,3884.16724,green
1553011200000,3953.19263,3887.52539,green
1553025600000,3955.16431,3888.9231,green
1553040000000,3958.75562,3892.15918,green
1553054400000,3960.1062,3893.4895,green
1553068800000,3961.99268,3895.29956,green
1553083200000,3963.95825,3896.98633,green
1553097600000,3967.64868,3899.62988,green
1553112000000,3972.42676,3902.41479,green
1553126400000,3976.21143,3904.75488,green
1553140800000,3980.05273,3907.21875,green
1553155200000,3985.5271,3910.80103,green
1553169600000,3984.81885,3916.43994,green
1553184000000,3983.39258,3917.38208,green
1553198400000,3982.63354,3918.52979,green
1553212800000,3981.98999,3919.57788,green
1553227200000,3981.11377,3920.37524,green
1553241600000,3980.62231,3921.73804,green
1553256000000,3980.90479,3923.23438,green
1553270400000,3981.27588,3924.69629,green
1553284800000,3981.20068,3926.33887,green
1553299200000,3981.77783,3927.83325,green
1553313600000,3982.33789,3929.13306,green
1553328000000,3982.24951,3929.79541,green
1553342400000,3981.86548,3930.80444,green
1553356800000,3981.21118,3931.44897,green
1553371200000,3980.80298,3932.38037,green
1553385600000,3979.93945,3933.10132,green
1553400000000,3978.96191,3933.56201,green
1553414400000,3978.3833,3934.1687,green
1553428800000,3977.8894,3934.65356,green
1553443200000,3975.91675,3935.54321,green
1553457600000,3975.26025,3935.77808,green
1553472000000,3975.05591,3935.97949,green
1553486400000,3974.48364,3936.41333,green
1553500800000,3974.19507,3936.75464,green
1553515200000,3972.60815,3937.01172,green
1553529600000,3964.16431,3935.93066,green
1553544000000,3961.58984,3935.54321,green
1553558400000,3958.31714,3935.14038,green
1553572800000,3955.20337,3934.6853,green
1553587200000,3952.37695,3934.2478,green
1553601600000,3948.30371,3933.62183,green
1553616000000,3946.67041,3933.39111,green
1553630400000,3945.44092,3933.21899,green
1553644800000,3947.27319,3934.11963,green
1553659200000,3948.57666,3934.54688,green
1553673600000,3954.38525,3936.27271,green
1553688000000,3957.87329,3937.38257,green
1553702400000,3960.57568,3938.30029,green
1553716800000,3964.42847,3939.5332,green
1553731200000,3967.10083,3940.48096,green
1553745600000,3970.35815,3941.75732,green
1553760000000,3972.75024,3942.82349,green
1553774400000,3974.77979,3943.69702,green
1553788800000,3976.37671,3944.40894,green
1553803200000,3978.26929,3945.25854,green
1553817600000,3981.90015,3946.75415,green
1553832000000,3986.96045,3948.85938,green
1553846400000,4009.86255,3958.2041,green
1553860800000,4013.85303,3960.15576,green
1553875200000,4017.79126,3962.12012,green
1553889600000,4021.8457,3964.16504,green
1553904000000,4026.67334,3966.3916,green
1553918400000,4029.94995,3968.52295,green
1553932800000,4032.03662,3969.76025,green
1553947200000,4034.51611,3971.44507,green
1553961600000,4036.66138,3973.01514,green
1553976000000,4039.7124,3974.84302,green
1553990400000,4042.74072,3976.69287,green
1554004800000,4044.7063,3978.04419,green
1554019200000,4047.59351,3979.80591,green
1554033600000,4050.14014,3981.56934,green
1554048000000,4052.5918,3983.24365,green
1554062400000,4055.07593,3984.96655,green
1554076800000,4061.80347,3989.06714,green
1554091200000,4069.34326,3993.53052,green
1554105600000,4073.85742,3997.08447,green
1554120000000,4079.72681,4001.07642,green
1554134400000,4083.0188,4003.42603,green
1554148800000,4085.91528,4005.48486,green
1554163200000,4095.90552,4011.31519,green
1554177600000,4514.82471,4299.46826,green
1554192000000,4548.9834,4337.12939,green
1554206400000,4588.05469,4386.83154,green
1554220800000,4592.6416,4393.23926,green
1554235200000,4629.26074,4430.89258,green
1554249600000,4700.24561,4496.50732,green
1554264000000,4712.49316,4509.13232,green
1554278400000,4714.48535,4511.1377,green
1554292800000,4735.5708,4530.39209,green
1554307200000,4796.09229,4582.17578,green
1554321600000,4805.25195,4591.32764,green
1554336000000,4806.46777,4592.69678,green
1554350400000,4808.28809,4594.43359,green
1554364800000,4818.85059,4605.15674,green
1554379200000,4822.10059,4608.25049,green
1554393600000,4826.18408,4615.55029,green
1554408000000,4828.31689,4619.97705,green
1554422400000,4829.68213,4621.74121,green
1554436800000,4831.23096,4623.39697,green
1554451200000,4832.90723,4624.80566,green
1554465600000,4837.9165,4628.94092,green
1554480000000,4840.29346,4630.62891,green
1554494400000,4843.02002,4632.42773,green
1554508800000,4846.17236,4634.59326,green
1554523200000,4846.83691,4635.02686,green
1554537600000,4849.22363,4636.62109,green
1554552000000,4860.59229,4642.32959,green
1554566400000,4887.60547,4654.51562,green
1554580800000,4901.98291,4664.74023,green
1554595200000,4906.1333,4667.06982,green
1554609600000,4913.8291,4671.07373,green
1554624000000,4920.97754,4674.78711,green
1554638400000,4925.13965,4676.91699,green
1554652800000,4934.66992,4681.9209,green
1554667200000,4958.05615,4692.69434,green
1554681600000,4979.50195,4702.06885,green
1554696000000,4995.66016,4709.42725,green
1554710400000,5010.8418,4718.46533,green
1554724800000,5019.97559,4723.59863,green
1554739200000,5027.30762,4727.72754,green
1554753600000,5036.91895,4732.35645,green
1554768000000,5051.00635,4739.7168,green
1554782400000,5066.90479,4750.22803,green
1554796800000,5088.78174,4767.73486,green
1554811200000,5101.81885,4779.00537,green
1554825600000,5103.8252,4780.77148,green
1554840000000,5109.0376,4786.16553,green
1554854400000,5117.54199,4794.39746,green
1554868800000,5124.30664,4799.72461,green
1554883200000,5126.06689,4801.14697,green
1554897600000,5134.48096,4807.01221,green
1554912000000,5226.21094,4869.229,green
1554926400000,5246.25977,4908.11768,green
1554940800000,5245.58057,4924.27344,green
1554955200000,5243.39746,4928.3584,green
1554969600000,5194.18848,4945.88965,green
1554984000000,5171.88477,4951.34619,green
1554998400000,5158.60254,4956.53125,green
1555012800000,5143.74707,4960.44678,green
1555027200000,5120.55469,4963.08301,green
1555041600000,5107.4126,4967.4624,green
1555056000000,5099.89893,4974.01562,green
1555070400000,5096.67188,4979.64746,green
1555084800000,5093.54883,4986.7251,green
1555099200000,5090.10693,4990.73242,green
1555113600000,5090.1123,4995.27002,green
1555128000000,5090.33496,4998.88916,green
1555142400000,5087.29053,5002.4917,green
1555156800000,5087.19336,5006.57471,green
1555171200000,5086.86475,5010.90869,green
1555185600000,5084.39258,5013.46582,green
1555200000000,5082.32227,5015.48096,green
1555214400000,5079.44482,5016.8667,green
1555228800000,5078.25684,5018.77881,green
1555243200000,5077.74072,5020.53613,green
1555257600000,5078.72461,5023.30615,green
1555272000000,5085.13623,5028.82227,green
1555286400000,5091.18506,5033.48926,green
1555300800000,5096.80029,5038.04883,green
1555315200000,5100.2373,5041.68311,green
1555329600000,5103.76416,5045.13672,green
1555344000000,5097.59717,5045.41943,green
1555358400000,5088.28369,5043.72705,green
1555372800000,5085.85693,5043.66357,green
1555387200000,5084.55908,5044.27832,green
1555401600000,5083.2998,5045.01611,green
1555416000000,5081.64844,5045.70068,green
1555430400000,5095.12256,5053.86328,green
1555444800000,5104.06836,5059.18506,green
1555459200000,5118.54736,5067.64258,green
1555473600000,5124.77979,5071.58936,green
1555488000000,5133.51465,5077.04492,green
1555502400000,5140.4458,5082.1377,green
1555516800000,5145.92871,5085.95361,green
1555531200000,5152.22998,5090.396,green
1555545600000,5160.05078,5095.29443,green
1555560000000,5168.51953,5100.55371,green
1555574400000,5173.21387,5104.05957,green
1555588800000,5179.12549,5108.15967,green
1555603200000,5187.87061,5113.90381,green
1555617600000,5194.6499,5118.521,green
1555632000000,5197.24805,5122.10449,green
1555646400000,5199.37598,5124.44141,green
1555660800000,5202.5498,5127.27197,green
1555675200000,5207.45215,5131.10938,green
1555689600000,5222.66113,5141.0249,green
1555704000000,5227.23438,5145.12012,green
1555718400000,5233.19336,5149.66797,green
1555732800000,5238.8584,5153.6543,green
1555747200000,5245.33887,5158.47852,green
1555761600000,5250.05859,5162.35352,green
1555776000000,5254.70605,5166.19775,green
