ts_ms,research_source_1_ang_pct_span_10
1747411200000,3.71359086
1747425600000,3.63962889
1747440000000,3.52875566
1747454400000,3.69619393
1747468800000,3.85773063
1747483200000,3.91624284
1747497600000,3.95779347
1747512000000,4.00993156
1747526400000,3.82837343
1747540800000,3.79890847
1747555200000,3.82187653
1747569600000,4.07770729
1747584000000,3.86040902
1747598400000,4.06253529
1747612800000,4.0354557
1747627200000,3.91968632
1747641600000,3.81355929
1747656000000,3.86401701
1747670400000,3.93288469
1747684800000,3.95240259
1747699200000,3.86411595
1747713600000,3.84152675
1747728000000,3.61860847
1747742400000,3.67446876
1747756800000,3.85711074
1747771200000,3.93676782
1747785600000,4.01499653
1747800000000,3.91744232
1747814400000,3.91312408
1747828800000,4.04418278
1747843200000,4.32780409
1747857600000,4.50381279
1747872000000,4.82622957
1747886400000,5.18484592
1747900800000,5.57392836
1747915200000,5.92738152
1747929600000,6.33279657
1747944000000,6.744555
1747958400000,7.11101055
1747972800000,7.29888058
1747987200000,7.31294155
1748001600000,7.12277126
1748016000000,6.85201883
1748030400000,6.4825983
1748044800000,6.17836857
1748059200000,5.91824532
1748073600000,5.66293955
1748088000000,5.23300886
1748102400000,4.8199091
1748116800000,4.58896685
1748131200000,4.33807611
1748145600000,3.99494195
1748160000000,3.63147163
1748174400000,3.0151751
1748188800000,2.48518109
1748203200000,1.85422313
1748217600000,1.11403823
1748232000000,0.680596709
1748246400000,0.245540023
1748260800000,-0.0857852101
1748275200000,-0.402300477
1748289600000,-0.663236976
1748304000000,-0.780087709
1748318400000,-1.06290185
1748332800000,-1.33464706
1748347200000,-1.54974008
1748361600000,-1.72464061
1748376000000,-1.76554728
1748390400000,-1.92985642
1748404800000,-1.91926336
1748419200000,-1.87592292
1748433600000,-1.95655322
1748448000000,-2.15116
1748462400000,-2.25619078
1748476800000,-2.32290339
1748491200000,-2.97787213
1748505600000,-3.48884916
1748520000000,-4.00512552
1748534400000,-4.30745888
1748548800000,-4.81562376
1748563200000,-5.35490179
1748577600000,-5.84462738
1748592000000,-6.46609592
1748606400000,-7.10227728
1748620800000,-7.26330853
1748635200000,-7.92494678
1748649600000,-8.55348015
1748664000000,-9.25636578
1748678400000,-9.71464825
1748692800000,-9.88259029
1748707200000,-9.83472824
1748721600000,-9.61827564
1748736000000,-9.40971184
1748750400000,-9.2547617
1748764800000,-8.81771755
1748779200000,-8.11454487
1748793600000,-7.62909412
1748808000000,-7.10931587
1748822400000,-6.82520342
1748836800000,-6.64485073
1748851200000,-6.62401867
1748865600000,-6.3799181
1748880000000,-6.11227703
1748894400000,-5.7837038
1748908800000,-5.58295727
1748923200000,-5.31135368
1748937600000,-5.02107668
1748952000000,-4.54234743
1748966400000,-4.04799509
1748980800000,-3.71437073
1748995200000,-3.48291326
1749009600000,-3.48271966
1749024000000,-3.29851508
1749038400000,-3.36089802
1749052800000,-3.36436319
1749067200000,-3.32494617
1749081600000,-3.40473318
1749096000000,-3.64217591
1749110400000,-3.75960112
1749124800000,-3.90922809
1749139200000,-4.04851961
1749153600000,-4.43153048
1749168000000,-4.54230118
1749182400000,-4.73495626
1749196800000,-5.0135107
1749211200000,-5.16193342
1749225600000,-5.22563887
1749240000000,-5.21625185
1749254400000,-5.17777586
1749268800000,-5.08303785
1749283200000,-4.95885038
1749297600000,-4.95076656
1749312000000,-5.03810596
1749326400000,-5.10955095
1749340800000,-5.35114861
1749355200000,-5.47096395
1749369600000,-5.45454502
1749384000000,-5.40675449
1749398400000,-5.3271842
1749412800000,-5.20102501
1749427200000,-4.94827938
1749441600000,-4.64373589
1749456000000,-4.20448828
1749470400000,-3.57973385
1749484800000,-3.05356741
1749499200000,-2.5842495
1749513600000,-2.29835463
1749528000000,-1.96536601
1749542400000,-1.63577127
1749556800000,-1.44795048
1749571200000,-1.15027308
1749585600000,-0.948374033
1749600000000,-0.835840523
1749614400000,-0.708259404
1749628800000,-0.641342759
1749643200000,-0.536296725
1749657600000,-0.503877699
1749672000000,-0.606166303
1749686400000,-0.712200105
1749700800000,-0.904671311
1749715200000,-1.15092719
1749729600000,-1.40234125
1749744000000,-1.68387973
1749758400000,-2.02797341
1749772800000,-2.53827047
1749787200000,-2.97146511
1749801600000,-3.26329494
1749816000000,-3.48564482
1749830400000,-3.76363039
1749844800000,-3.94185424
1749859200000,-4.13465309
1749873600000,-4.1229248
1749888000000,-3.95208478
1749902400000,-3.75669098
1749916800000,-3.64073634
1749931200000,-3.52758169
1749945600000,-3.47382212
1749960000000,-3.28855872
1749974400000,-3.16689348
1749988800000,-2.9682219
1750003200000,-2.87033176
1750017600000,-2.79560351
1750032000000,-2.53569889
1750046400000,-1.99944317
1750060800000,-1.42256963
1750075200000,-0.55617696
1750089600000,0.459659427
1750104000000,1.08018804
1750118400000,1.6285547
1750132800000,1.96547937
1750147200000,2.04262114
1750161600000,2.15804648
1750176000000,2.15578389
1750190400000,1.98431885
1750204800000,1.62506652
1750219200000,1.00033009
1750233600000,0.609232783
1750248000000,0.210964844
1750262400000,-0.0210492741
1750276800000,-0.00639727898
1750291200000,0.0449861661
1750305600000,-0.0196023602
1750320000000,-0.0588069893
1750334400000,-0.284162492
1750348800000,-0.384478748
1750363200000,-0.38246119
1750377600000,-0.474332988
1750392000000,-0.700805247
1750406400000,-1.03336835
1750420800000,-1.42107487
1750435200000,-1.77078736
1750449600000,-2.06139755
1750464000000,-2.26963687
1750478400000,-2.53351521
1750492800000,-2.65941739
1750507200000,-2.73005867
1750521600000,-2.84336782
1750536000000,-2.88655281
1750550400000,-2.98783755
1750564800000,-2.98780537
1750579200000,-2.96333718
1750593600000,-3.06835151
1750608000000,-3.21068311
1750622400000,-3.3399477
1750636800000,-3.4794147
1750651200000,-3.55866146
1750665600000,-3.70466113
1750680000000,-3.75139451
1750694400000,-3.74854255
1750708800000,-3.51865959
1750723200000,-3.15348268
1750737600000,-2.69191408
1750752000000,-2.34059024
1750766400000,-1.92501426
1750780800000,-1.36384535
1750795200000,-0.91361928
1750809600000,-0.629389226
1750824000000,-0.540940046
1750838400000,-0.739815652
1750852800000,-0.896017253
1750867200000,-0.990217686
1750881600000,-1.14457667
1750896000000,-1.3915
1750910400000,-1.696913
1750924800000,-2.00907469
1750939200000,-2.41243839
1750953600000,-2.65403962
1750968000000,-2.90433097
1750982400000,-3.23870754
1750996800000,-3.68724084
1751011200000,-4.15459681
1751025600000,-4.55428743
1751040000000,-4.93874311
1751054400000,-5.01931763
1751068800000,-4.81610823
1751083200000,-4.70675707
1751097600000,-4.46196032
1751112000000,-4.0749321
1751126400000,-3.69050336
1751140800000,-3.25145984
1751155200000,-2.76098704
1751169600000,-2.28963423
1751184000000,-1.86543393
1751198400000,-1.50119317
1751212800000,-0.913016319
1751227200000,-0.407801151
1751241600000,-0.088014707
1751256000000,0.201795548
1751270400000,0.528209209
1751284800000,0.788907707
1751299200000,1.39766657
1751313600000,1.63095164
1751328000000,1.83155692
1751342400000,1.86391997
1751356800000,1.8638134
1751371200000,1.88448155
1751385600000,1.78026664
1751400000000,1.67679965
1751414400000,1.62050283
1751428800000,1.22305107
1751443200000,1.04999912
1751457600000,1.006495
1751472000000,1.0579319
1751486400000,0.919288814
1751500800000,0.764570415
1751515200000,0.720538378
1751529600000,0.542370975
1751544000000,0.480900466
1751558400000,0.466616631
1751572800000,0.491371095
1751587200000,0.515196919
1751601600000,0.365040779
1751616000000,0.438434035
1751630400000,0.613186777
1751644800000,0.77044332
1751659200000,1.05713081
1751673600000,1.28781414
1751688000000,1.43753397
1751702400000,1.61399794
1751716800000,1.60592842
1751731200000,1.6244514
1751745600000,1.63969791
1751760000000,1.6645565
1751774400000,1.77972066
1751788800000,1.87518537
1751803200000,1.95800185
1751817600000,2.06377339
1751832000000,2.13034987
1751846400000,2.26651716
1751860800000,2.53412652
1751875200000,2.80896235
1751889600000,3.26321983
1751904000000,3.51736021
1751918400000,3.65139937
1751932800000,3.68813539
1751947200000,3.82945824
1751961600000,4.17619276
1751976000000,4.5369215
1751990400000,4.8903656
1752004800000,5.13943386
1752019200000,5.30684948
1752033600000,5.96333027
1752048000000,6.76956034
1752062400000,7.45328808
1752076800000,8.14557171
1752091200000,8.58693695
1752105600000,9.13773823
1752120000000,9.62744713
1752134400000,10.0512934
1752148800000,10.0865803
1752163200000,9.93533325
1752177600000,9.7838974
1752192000000,9.84678173
1752206400000,9.79980373
1752220800000,9.8993988
1752235200000,10.3538408
1752249600000,11.0065222
1752264000000,11.4098101
1752278400000,12.247467
1752292800000,12.8752804
1752307200000,13.4812641
1752321600000,13.7367878
1752336000000,14.1170006
1752350400000,14.4302654
1752364800000,14.4179592
1752379200000,14.3720903
1752393600000,14.6427116
1752408000000,14.934886
1752422400000,15.2988672
1752436800000,15.6460562
1752451200000,16.487278
1752465600000,17.255619
1752480000000,18.0603809
1752494400000,18.5345535
1752508800000,18.649498
1752523200000,18.8561344
1752537600000,18.618082
1752552000000,18.3402023
1752566400000,18.2127953
1752580800000,17.8339863
1752595200000,17.3358364
1752609600000,16.9111671
1752624000000,16.6197338
1752638400000,16.5739098
1752652800000,16.5152454
1752667200000,16.7480278
1752681600000,17.2223072
1752696000000,17.4910469
1752710400000,17.7815475
1752724800000,18.4085445
1752739200000,18.8458099
1752753600000,19.5159073
1752768000000,20.2077484
1752782400000,21.2743931
1752796800000,22.6271019
1752811200000,23.446909
1752825600000,24.4088135
1752840000000,25.0886097
1752854400000,25.5974731
1752868800000,26.0847721
1752883200000,26.511198
1752897600000,26.7821198
1752912000000,26.4045677
1752926400000,25.8184662
1752940800000,25.5458012
1752955200000,25.0523701
1752969600000,24.8198109
1752984000000,24.6159382
1752998400000,24.5277615
1753012800000,24.3997135
1753027200000,24.3428612
1753041600000,24.4581547
1753056000000,24.4879055
1753070400000,24.7142391
1753084800000,24.9705429
1753099200000,25.3548393
1753113600000,25.4904137
1753128000000,25.5746899
1753142400000,25.5061703
1753156800000,25.3579712
1753171200000,25.3960762
1753185600000,25.3959427
1753200000000,25.1922989
1753214400000,25.0868015
1753228800000,24.6916676
1753243200000,24.3464909
1753257600000,23.9870644
1753272000000,23.463583
1753286400000,22.7326546
1753300800000,21.8938046
1753315200000,21.0698185
1753329600000,19.8884525
1753344000000,18.9185257
1753358400000,18.302063
1753372800000,17.7509384
1753387200000,17.0599613
1753401600000,16.4583416
1753416000000,16.1604385
1753430400000,15.9190569
1753444800000,15.5138264
1753459200000,15.537694
1753473600000,15.3818445
1753488000000,14.9571123
1753502400000,14.5748672
1753516800000,14.3311863
1753531200000,14.3227043
1753545600000,14.2541866
1753560000000,14.0526419
1753574400000,14.0607033
1753588800000,13.9668846
1753603200000,13.6743584
1753617600000,13.3996725
1753632000000,13.0912066
1753646400000,12.8530502
1753660800000,12.5336246
1753675200000,11.9681654
1753689600000,11.2703276
1753704000000,10.6132946
1753718400000,9.84794712
1753732800000,9.18636608
1753747200000,8.56604385
1753761600000,8.27369785
1753776000000,7.74100399
1753790400000,7.16918325
1753804800000,6.87253714
1753819200000,6.75150299
1753833600000,6.59306574
1753848000000,6.43450356
1753862400000,6.13416338
1753876800000,6.07812738
1753891200000,5.43322134
1753905600000,4.91884708
1753920000000,4.52382708
1753934400000,4.23471308
1753948800000,4.01970625
1753963200000,3.60627675
1753977600000,3.45523
1753992000000,3.37977695
1754006400000,2.95059776
1754020800000,2.74078202
1754035200000,2.67249751
1754049600000,2.59464669
1754064000000,2.39947176
1754078400000,2.02117705
1754092800000,1.80033875
1754107200000,1.42291176
1754121600000,0.859149873
1754136000000,0.269470513
1754150400000,-0.338417947
1754164800000,-1.30711246
1754179200000,-2.38771558
1754193600000,-3.36258721
1754208000000,-4.27907324
1754222400000,-5.48232794
1754236800000,-6.85044575
1754251200000,-7.61109114
1754265600000,-8.16070843
1754280000000,-8.39606094
1754294400000,-8.51216698
1754308800000,-8.43512821
1754323200000,-8.46714592
1754337600000,-8.39198875
1754352000000,-7.95297337
1754366400000,-7.41541004
1754380800000,-7.14893293
1754395200000,-7.08612299
1754409600000,-7.3387804
1754424000000,-7.42579269
1754438400000,-7.83126831
1754452800000,-8.15596294
1754467200000,-8.52688122
1754481600000,-8.7229414
1754496000000,-8.85381794
1754510400000,-9.27400875
1754524800000,-9.50924301
1754539200000,-9.75255013
1754553600000,-9.74018669
1754568000000,-9.56570911
1754582400000,-9.2629652
1754596800000,-8.44418621
1754611200000,-7.84751177
1754625600000,-7.23455858
1754640000000,-6.45522642
1754654400000,-5.9888835
1754668800000,-5.08860731
1754683200000,-4.51633167
1754697600000,-3.85481143
1754712000000,-3.04248428
1754726400000,-2.4657414
1754740800000,-1.98912072
1754755200000,-1.51907325
1754769600000,-0.829980314
1754784000000,0.0376692377
1754798400000,0.281777859
1754812800000,0.625004411
1754827200000,1.03988576
1754841600000,1.32697618
1754856000000,1.30317855
1754870400000,1.39113224
1754884800000,1.66773355
1754899200000,1.65496421
1754913600000,1.60371518
1754928000000,1.69228554
1754942400000,1.6729244
1754956800000,1.51087737
1754971200000,1.14937139
1754985600000,0.831031442
1755000000000,0.657489181
1755014400000,0.413910091
1755028800000,0.278717637
1755043200000,0.27391398
1755057600000,0.377963722
1755072000000,0.59281528
1755086400000,0.708844006
1755100800000,0.803952694
1755115200000,0.894149184
1755129600000,0.971806288
1755144000000,0.990847051
1755158400000,0.950354099
1755172800000,0.765210629
1755187200000,0.505292892
1755201600000,0.149036273
1755216000000,0.0727789029
1755230400000,0.094478108
1755244800000,0.071750164
1755259200000,-0.308664203
1755273600000,-0.659900308
1755288000000,-0.865591705
1755302400000,-0.691577137
1755316800000,-0.584565699
1755331200000,-0.370764285
1755345600000,-0.317910045
1755360000000,-0.439618737
1755374400000,-0.524709523
1755388800000,-0.384878755
1755403200000,-0.199552625
1755417600000,0.0313968323
1755432000000,0.165120274
1755446400000,0.392944753
1755460800000,0.645371139
1755475200000,0.669950187
1755489600000,0.589064479
1755504000000,0.590187788
1755518400000,0.769552588
1755532800000,0.937490404
1755547200000,0.935222626
1755561600000,0.786869168
1755576000000,0.956710458
1755590400000,1.17096782
1755604800000,1.46103275
1755619200000,1.70956314
1755633600000,1.80406141
1755648000000,1.72901821
1755662400000,1.46990645
1755676800000,1.27163231
1755691200000,1.0810982
1755705600000,0.704422534
1755720000000,0.0983454138
1755734400000,-0.356040865
1755748800000,-0.68872124
1755763200000,-0.979279339
1755777600000,-1.39266968
1755792000000,-1.68485665
1755806400000,-1.9422977
1755820800000,-2.32799673
1755835200000,-2.53640318
1755849600000,-2.70317316
1755864000000,-2.4645443
1755878400000,-1.89201128
1755892800000,-1.35114264
1755907200000,-0.875141203
1755921600000,-0.404100984
1755936000000,-0.0219482016
1755950400000,0.511677742
1755964800000,0.869143128
1755979200000,1.26043725
1755993600000,1.09395254
1756008000000,0.714073896
1756022400000,0.281209707
1756036800000,-0.441743463
1756051200000,-1.2619251
1756065600000,-2.00499344
1756080000000,-2.70601249
1756094400000,-3.41039872
1756108800000,-4.31630373
1756123200000,-4.94055223
1756137600000,-5.73263168
1756152000000,-6.48798561
1756166400000,-6.73938274
1756180800000,-6.77912855
1756195200000,-6.85767508
1756209600000,-6.82276058
1756224000000,-6.65677691
1756238400000,-6.21516514
1756252800000,-5.92481327
1756267200000,-5.47420788
1756281600000,-4.95754433
1756296000000,-4.43956804
1756310400000,-4.24644899
1756324800000,-4.06842756
1756339200000,-3.94659376
1756353600000,-3.96386623
1756368000000,-3.89625072
1756382400000,-3.81747222
1756396800000,-3.84705138
1756411200000,-3.80933738
1756425600000,-3.89649773
1756440000000,-4.07151222
1756454400000,-4.36077929
1756468800000,-4.78424311
1756483200000,-5.25433254
1756497600000,-5.84042025
1756512000000,-6.52019501
1756526400000,-6.98292255
1756540800000,-7.56760263
1756555200000,-8.10624886
1756569600000,-8.47898769
1756584000000,-8.546031
1756598400000,-8.41843414
1756612800000,-8.09206295
1756627200000,-7.73391724
1756641600000,-7.29187489
1756656000000,-7.07313251
1756670400000,-6.81453133
1756684800000,-6.61325121
1756699200000,-6.02122068
1756713600000,-5.72415066
1756728000000,-5.62355947
1756742400000,-5.77656651
1756756800000,-6.0381546
1756771200000,-6.15059471
1756785600000,-6.14122486
1756800000000,-6.06086588
1756814400000,-5.95071316
1756828800000,-6.08225489
1756843200000,-6.00351763
1756857600000,-5.94776583
1756872000000,-5.9286108
1756886400000,-5.65205812
1756900800000,-5.46017361
1756915200000,-5.06865835
1756929600000,-4.68484831
1756944000000,-4.26995516
1756958400000,-4.05319881
1756972800000,-4.02440834
1756987200000,-3.95294118
1757001600000,-3.70198154
1757016000000,-3.65538549
1757030400000,-3.64350295
1757044800000,-3.55974936
1757059200000,-3.36997151
1757073600000,-3.2105217
1757088000000,-2.84511542
1757102400000,-2.43773293
1757116800000,-2.02423835
1757131200000,-1.75883865
1757145600000,-1.7019676
1757160000000,-1.57409632
1757174400000,-1.68547606
1757188800000,-1.833426
1757203200000,-1.90966749
1757217600000,-1.98445392
1757232000000,-1.94947886
1757246400000,-1.7067337
1757260800000,-1.45617819
1757275200000,-1.01584363
1757289600000,-0.502948582
1757304000000,-0.437741846
1757318400000,-0.521378517
1757332800000,-0.539864838
1757347200000,-0.44913733
1757361600000,-0.573525548
1757376000000,-0.887987971
1757390400000,-0.951215804
1757404800000,-1.04499853
1757419200000,-1.45443761
1757433600000,-1.41641462
1757448000000,-1.31218302
1757462400000,-1.21947134
1757476800000,-1.26122975
1757491200000,-1.19941354
1757505600000,-1.04357719
1757520000000,-1.14307845
1757534400000,-0.98956275
1757548800000,-0.616923869
1757563200000,-0.311752528
1757577600000,0.177530855
1757592000000,0.582939625
1757606400000,0.969142795
1757620800000,1.38532007
1757635200000,1.73880482
1757649600000,2.13365102
1757664000000,1.98845983
1757678400000,1.87516296
1757692800000,1.95433462
1757707200000,1.91123843
1757721600000,1.86467505
1757736000000,1.77553856
1757750400000,1.87421429
1757764800000,1.93856418
1757779200000,1.92595339
1757793600000,2.22798133
1757808000000,2.38607216
1757822400000,2.42344356
1757836800000,2.42884278
1757851200000,2.31596708
1757865600000,2.31238055
1757880000000,2.28904295
1757894400000,2.30024028
1757908800000,2.43019915
1757923200000,2.58135867
1757937600000,2.84510136
1757952000000,3.00108123
1757966400000,3.10804534
1757980800000,3.3350172
1757995200000,3.55500436
1758009600000,3.68498492
1758024000000,3.79099774
1758038400000,3.80989981
1758052800000,3.8580122
1758067200000,3.82199907
1758081600000,3.90082526
1758096000000,3.99231744
1758110400000,4.15744877
1758124800000,4.34806776
1758139200000,4.50123692
1758153600000,4.74731731
1758168000000,5.02891731
1758182400000,5.3627162
1758196800000,5.70819187
1758211200000,5.91175508
1758225600000,6.05913782
1758240000000,6.05730677
1758254400000,5.95987606
1758268800000,5.76663542
1758283200000,5.3575139
1758297600000,4.95291662
1758312000000,4.5280757
1758326400000,4.05206299
1758340800000,3.67963839
1758355200000,3.34657907
1758369600000,3.12453151
1758384000000,2.87086725
1758398400000,2.75510001
1758412800000,2.77080393
1758427200000,2.86011529
1758441600000,2.90416813
1758456000000,3.00962925
1758470400000,3.08845925
1758484800000,3.08904672
1758499200000,2.90336037
1758513600000,2.60519648
1758528000000,2.17899609
1758542400000,1.93935144
1758556800000,1.55220652
1758571200000,1.21227872
1758585600000,0.931923211
1758600000000,0.69209069
1758614400000,0.559283912
1758628800000,0.575354218
1758643200000,0.660234511
1758657600000,0.751406372
1758672000000,0.618142188
1758686400000,0.549599886
1758700800000,0.520224988
1758715200000,0.539249837
1758729600000,0.594858289
1758744000000,0.490918159
1758758400000,0.213630602
1758772800000,-0.158775091
1758787200000,-0.494822413
1758801600000,-0.753149509
1758816000000,-1.10174823
1758830400000,-1.72972262
1758844800000,-2.38078117
1758859200000,-2.97325587
1758873600000,-3.5072329
1758888000000,-3.82163072
1758902400000,-3.87958097
1758916800000,-3.95303845
1758931200000,-4.05697441
1758945600000,-4.12739134
1758960000000,-3.96868873
1758974400000,-3.87811589
1758988800000,-3.9419992
1759003200000,-3.86411166
1759017600000,-3.89622855
1759032000000,-3.97592044
1759046400000,-4.0880518
1759060800000,-4.17861319
1759075200000,-4.15549803
1759089600000,-4.1546917
1759104000000,-4.10621548
1759118400000,-3.93914986
1759132800000,-4.01814318
1759147200000,-3.99506378
1759161600000,-4.01950836
1759176000000,-3.99805045
1759190400000,-4.14956713
1759204800000,-4.26175022
1759219200000,-4.40675831
1759233600000,-4.65860701
1759248000000,-4.85596991
1759262400000,-4.86541176
1759276800000,-4.92717838
1759291200000,-4.84563589
1759305600000,-4.53895569
1759320000000,-4.08712435
1759334400000,-3.72753191
1759348800000,-3.31694603
1759363200000,-2.7427907
1759377600000,-2.36450052
1759392000000,-1.88120103
1759406400000,-1.36696684
1759420800000,-0.735854208
1759435200000,-0.463827103
1759449600000,-0.292475075
1759464000000,-0.100076228
1759478400000,0.0342878997
1759492800000,0.159155488
1759507200000,0.323530704
1759521600000,0.371658355
1759536000000,0.414926916
1759550400000,0.163251996
1759564800000,0.0074505657
1759579200000,-0.266402185
1759593600000,-0.593757629
1759608000000,-0.834999204
1759622400000,-1.18559492
1759636800000,-1.33069813
1759651200000,-1.52918458
1759665600000,-1.69368982
1759680000000,-1.88954639
1759694400000,-1.94939709
1759708800000,-1.77101147
1759723200000,-1.51291358
1759737600000,-1.22070813
1759752000000,-0.847218037
1759766400000,-0.667172074
1759780800000,-0.526067436
1759795200000,-0.402026623
1759809600000,-0.235328898
1759824000000,-0.096683383
1759838400000,-0.1826327
1759852800000,-0.413504332
1759867200000,-0.755541384
1759881600000,-1.12972391
1759896000000,-1.47203982
1759910400000,-1.66119468
1759924800000,-1.88349116
1759939200000,-1.83457148
1759953600000,-1.6619581
1759968000000,-1.40102589
1759982400000,-1.18420541
1759996800000,-0.879982114
1760011200000,-0.70646584
1760025600000,-0.593893409
1760040000000,-0.497384906
1760054400000,-0.366939247
1760068800000,-0.53953892
1760083200000,-0.777659178
1760097600000,-1.02322841
1760112000000,-1.2329824
1760126400000,-2.3182838
1760140800000,-3.27104259
1760155200000,-4.27461052
1760169600000,-5.23276901
1760184000000,-6.11017513
1760198400000,-6.96006966
1760212800000,-7.88295937
1760227200000,-8.72730064
1760241600000,-9.38347816
1760256000000,-9.10334682
1760270400000,-8.62300682
1760284800000,-7.95578861
1760299200000,-7.37474632
1760313600000,-6.79376459
1760328000000,-6.03610706
1760342400000,-5.52251625
1760356800000,-4.91754961
1760371200000,-4.29678488
1760385600000,-3.88595438
1760400000000,-3.80715871
1760414400000,-4.07285595
1760428800000,-4.32344151
1760443200000,-4.6175499
1760457600000,-5.03290081
1760472000000,-5.17424393
1760486400000,-5.38325214
1760500800000,-5.7122488
1760515200000,-6.06970406
1760529600000,-6.55640602
1760544000000,-6.84542227
1760558400000,-7.16201878
1760572800000,-7.45883417
1760587200000,-7.87632895
1760601600000,-8.24237537
1760616000000,-8.77558327
1760630400000,-9.32607555
1760644800000,-9.80428505
1760659200000,-9.93727589
1760673600000,-10.2424755
1760688000000,-10.491353
1760702400000,-10.7477894
1760716800000,-10.85145
1760731200000,-11.1220512
1760745600000,-11.3225842
1760760000000,-11.4311323
1760774400000,-11.5210495
1760788800000,-11.7913218
1760803200000,-11.8536625
1760817600000,-11.9450321
1760832000000,-12.0987167
1760846400000,-12.3952045
1760860800000,-12.7664318
1760875200000,-12.8645563
1760889600000,-12.96805
1760904000000,-13.1441393
1760918400000,-13.1819515
1760932800000,-13.1946411
1760947200000,-13.1487875
1760961600000,-13.1209135
1760976000000,-12.8253126
1760990400000,-12.4239511
1761004800000,-12.2265301
1761019200000,-12.0320444
1761033600000,-11.7764559
1761048000000,-11.4383802
1761062400000,-11.270771
1761076800000,-11.4479923
1761091200000,-11.5274954
1761105600000,-11.7908545
1761120000000,-11.8926344
1761134400000,-11.9900885
1761148800000,-12.1956215
1761163200000,-12.4297361
1761177600000,-12.8480701
1761192000000,-13.1254177
1761206400000,-13.1356964
1761220800000,-13.1144629
1761235200000,-13.0872164
1761249600000,-13.1606245
1761264000000,-13.1735725
1761278400000,-12.8263168
1761292800000,-12.3573875
1761307200000,-11.800375
1761321600000,-11.1573935
1761336000000,-10.4851751
1761350400000,-9.9102354
1761364800000,-9.30215073
1761379200000,-8.74727345
1761393600000,-8.06701088
1761408000000,-7.57027149
1761422400000,-7.13136101
1761436800000,-6.76857567
1761451200000,-6.35595798
1761465600000,-5.84835291
1761480000000,-5.41283274
1761494400000,-5.09988356
1761508800000,-4.62817478
1761523200000,-4.38016844
1761537600000,-4.05615902
1761552000000,-3.61980319
1761566400000,-2.30292201
1761580800000,-1.13860166
1761595200000,-0.196359977
1761609600000,0.619038224
1761624000000,1.54491735
1761638400000,2.5527854
1761652800000,3.68351412
1761667200000,4.74737787
1761681600000,5.42549038
1761696000000,5.22066212
1761710400000,4.8860693
1761724800000,4.57505941
1761739200000,4.4289732
1761753600000,4.10952425
1761768000000,3.32564449
1761782400000,2.69607162
1761796800000,1.91114509
1761811200000,1.153054
1761825600000,0.220141381
1761840000000,-0.601616621
1761854400000,-0.899255514
1761868800000,-1.10179067
1761883200000,-1.2510978
1761897600000,-0.989054739
1761912000000,-0.961556375
1761926400000,-0.809710205
1761940800000,-0.595949054
1761955200000,-0.147629052
1761969600000,0.487060934
1761984000000,0.764090419
1761998400000,0.948239088
1762012800000,1.23120475
1762027200000,1.39848006
1762041600000,1.48695946
1762056000000,1.80444443
1762070400000,2.34890556
1762084800000,2.72937369
1762099200000,2.87456059
1762113600000,3.36646652
1762128000000,3.50740266
1762142400000,3.56775713
1762156800000,3.58989239
1762171200000,3.53472543
1762185600000,3.03809094
1762200000000,2.37244296
1762214400000,1.87495875
1762228800000,1.27503586
1762243200000,0.319445282
1762257600000,-0.249590501
1762272000000,-1.04268849
1762286400000,-1.6735338
1762300800000,-2.11005735
1762315200000,-2.46934652
1762329600000,-2.76854014
1762344000000,-3.00253558
1762358400000,-3.02041698
1762372800000,-3.12552047
1762387200000,-3.18170309
1762401600000,-3.02704024
1762416000000,-3.23521471
1762430400000,-3.55053186
1762444800000,-3.77457213
1762459200000,-3.90706038
1762473600000,-4.13427067
1762488000000,-4.5889535
1762502400000,-5.04566526
1762516800000,-5.32991838
1762531200000,-5.15694141
1762545600000,-4.82875109
1762560000000,-4.36558723
1762574400000,-3.94927716
1762588800000,-3.61088705
1762603200000,-3.37147832
1762617600000,-2.90487981
1762632000000,-2.43351626
1762646400000,-2.25031686
1762660800000,-2.36670494
1762675200000,-2.46712637
1762689600000,-2.47573137
1762704000000,-2.42447257
1762718400000,-2.41051888
1762732800000,-2.11517882
1762747200000,-1.83520627
1762761600000,-1.41444385
1762776000000,-1.00722623
1762790400000,-0.692104161
1762804800000,-0.391986698
1762819200000,-0.271166414
1762833600000,-0.511818111
1762848000000,-0.696426988
1762862400000,-1.12639654
1762876800000,-1.61623943
1762891200000,-2.32700324
1762905600000,-3.02025819
1762920000000,-3.73602319
1762934400000,-4.1517663
1762948800000,-4.78247643
1762963200000,-5.16721392
1762977600000,-5.42232513
1762992000000,-5.3834033
1763006400000,-5.35518885
1763020800000,-5.20863056
1763035200000,-5.09071636
1763049600000,-5.22268438
1763064000000,-5.58763599
1763078400000,-5.71911669
1763092800000,-5.80401373
1763107200000,-6.14941025
1763121600000,-6.5372386
1763136000000,-6.85923386
1763150400000,-7.42441273
1763164800000,-7.83168173
1763179200000,-7.90617943
1763193600000,-7.95094252
1763208000000,-7.88108683
1763222400000,-7.87689781
1763236800000,-7.81868362
1763251200000,-7.83618927
1763265600000,-7.55954647
1763280000000,-6.94216013
1763294400000,-6.68176365
1763308800000,-6.46138096
1763323200000,-6.28845453
1763337600000,-6.19378138
1763352000000,-6.03428507
1763366400000,-5.84298134
1763380800000,-5.86750412
1763395200000,-6.41050768
