ts_ms,bb_middle,bb_upper_band,bb_lower_band
1543752000000,4060.28564,4252.55225,3868.01929
1543766400000,4073.17847,4254.26123,3892.09595
1543780800000,4083.28564,4254.73926,3911.83203
1543795200000,4082.75,4255.80566,3909.69434
1543809600000,4081.67847,4257.54004,3905.81714
1543824000000,4081.78564,4257.36279,3906.2085
1543838400000,4072.64282,4285.45459,3859.8313
1543852800000,4049.64282,4296.34717,3802.93848
1543867200000,4025.35718,4285.85156,3764.86279
1543881600000,3995.25,4249.92529,3740.57471
1543896000000,3983.57153,4225.96582,3741.17725
1543910400000,3970.57153,4197.92676,3743.21606
1543924800000,3960.42847,4174.55029,3746.30688
1543939200000,3948.96436,4155.33154,3742.59717
1543953600000,3934.53564,4122.0752,3746.99609
1543968000000,3914.39282,4078.54834,3750.2373
1543982400000,3892.03564,4028.01221,3756.05908
1543996800000,3886.25,4018.62915,3753.87085
1544011200000,3876.42847,4005.6814,3747.17578
1544025600000,3857.07153,4006.46973,3707.6731
1544040000000,3848.42847,4018.95288,3677.9043
1544054400000,3841,4025.13306,3656.86694
1544068800000,3839.96436,4024.46216,3655.46631
1544083200000,3837.21436,4024.42529,3650.00317
1544097600000,3812.5,4012.40649,3612.59351
1544112000000,3789.5,3993.05493,3585.94507
1544126400000,3751.07153,4003.67969,3498.46313
1544140800000,3708.92847,4029.21338,3388.6438
1544155200000,3670.64282,4015.2439,3326.04175
1544169600000,3638.10718,4000.24805,3275.96631
1544184000000,3603.17847,3991.79834,3214.55884
1544198400000,3574.07153,3938.854,3209.28882
1544212800000,3541.85718,3892.39575,3191.3186
1544227200000,3523.67847,3866.88403,3180.47314
1544241600000,3504.46436,3837.22559,3171.70312
1544256000000,3483,3797.85913,3168.14087
1544270400000,3449.71436,3710.11719,3189.31128
1544284800000,3419.85718,3611.75952,3227.95483
1544299200000,3403.46436,3557.20093,3249.72778
1544313600000,3387.17847,3474.65234,3299.70483
1544328000000,3385.60718,3470.81616,3300.39795
1544342400000,3392.75,3471.26538,3314.23462
1544356800000,3405.75,3517.47583,3294.02417
1544371200000,3418.67847,3554.35352,3283.00366
1544385600000,3434.5,3565.021,3303.979
1544400000000,3439.60718,3579.30542,3299.90894
1544414400000,3447.5,3583.46387,3311.53613
1544428800000,3451.07153,3588.72827,3313.41455
1544443200000,3449.89282,3588.68311,3311.10254
1544457600000,3447.17847,3590.32324,3304.03394
1544472000000,3451.10718,3586.27441,3315.93994
1544486400000,3453.17847,3583.21289,3323.14429
1544500800000,3452.82153,3583.49146,3322.15137
1544515200000,3448.60718,3588.76489,3308.44946
1544529600000,3442.21436,3596.88428,3287.54419
1544544000000,3435.96436,3600.47803,3271.45044
1544558400000,3421.17847,3578.74072,3263.61646
1544572800000,3405.5,3547.61304,3263.38696
1544587200000,3394.96436,3520.5415,3269.38696
1544601600000,3387.57153,3489.64136,3285.50146
1544616000000,3385.07153,3479.11768,3291.02515
1544630400000,3380.78564,3459.43115,3302.14038
1544644800000,3382.39282,3464.13745,3300.64844
1544659200000,3383.21436,3464.79565,3301.63281
1544673600000,3380.92847,3461.61646,3300.24048
1544688000000,3379.14282,3460.53906,3297.74658
1544702400000,3379.28564,3460.78223,3297.78931
1544716800000,3377.03564,3463.76562,3290.30591
1544731200000,3372.75,3475.39282,3270.10718
1544745600000,3366.57153,3487.0293,3246.11353
1544760000000,3360.71436,3492.43994,3228.98853
1544774400000,3354.17847,3497.80933,3210.54785
1544788800000,3343.39282,3500.03687,3186.74902
1544803200000,3325.53564,3495.08374,3155.98779
1544817600000,3307.46436,3475.08276,3139.84595
1544832000000,3292.35718,3450.76782,3133.94653
1544846400000,3275.75,3420.48853,3131.01147
1544860800000,3259.53564,3402.76196,3116.30933
1544875200000,3242.17847,3384.6062,3099.75073
1544889600000,3228.57153,3359.50049,3097.64233
1544904000000,3213.64282,3308.0603,3119.22559
1544918400000,3208.07153,3286.03271,3130.11011
1544932800000,3205,3278.25488,3131.74512
1544947200000,3204.25,3276.01025,3132.48975
1544961600000,3200.5,3264.90723,3136.09277
1544976000000,3199.03564,3259.79468,3138.27686
1544990400000,3196.35718,3255.04321,3137.6709
1545004800000,3197.67847,3255.66089,3139.69629
1545019200000,3200.89282,3262.67847,3139.10742
1545033600000,3202.03564,3265.68262,3138.38892
1545048000000,3215.96436,3333.44165,3098.48706
1545062400000,3242.92847,3440.40552,3045.45166
1545076800000,3269,3494.82617,3043.17383
1545091200000,3295.10718,3551.14233,3039.07202
1545105600000,3317.64282,3586.34717,3048.93848
1545120000000,3334.96436,3611.40796,3058.52075
1545134400000,3356.10718,3637.54248,3074.67163
1545148800000,3376.5,3661.37695,3091.62305
1545163200000,3408.85718,3712.77979,3104.93457
1545177600000,3445.57153,3776.46143,3114.6814
1545192000000,3482.71436,3807.4209,3158.00757
1545206400000,3526.28564,3850.45508,3202.11621
1545220800000,3564.14282,3868.7002,3259.58545
1545235200000,3601.57153,3860.5061,3342.63672
1545249600000,3622.07153,3856.29004,3387.85278
1545264000000,3635.03564,3868.63281,3401.43848
1545278400000,3652.21436,3877.61499,3426.81348
1545292800000,3687.10718,3972.16333,3402.05103
1545307200000,3724.10718,4036.12842,3412.08569
1545321600000,3764.60718,4085.40552,3443.80884
1545336000000,3804.60718,4128.08398,3481.13013
1545350400000,3841.82153,4145.49609,3538.14673
1545364800000,3866.53564,4164.06787,3569.00366
1545379200000,3886.25,4184.86865,3587.63135
1545393600000,3904.25,4188.35059,3620.14941
1545408000000,3904.75,4188.19873,3621.30151
1545422400000,3909.64282,4185.85645,3633.4292
1545436800000,3914.10718,4182.34229,3645.87183
1545451200000,3925.39282,4165.24072,3685.54492
1545465600000,3936.96436,4149.45459,3724.47388
1545480000000,3943.32153,4135.82764,3750.81519
1545494400000,3933.57153,4122.74609,3744.39697
1545508800000,3930.82153,4116.02637,3745.6167
1545523200000,3928.21436,4107.86084,3748.56787
1545537600000,3921.32153,4085.40967,3757.23315
1545552000000,3919.28564,4077.95239,3760.61914
1545566400000,3913.28564,4064.16577,3762.40552
1545580800000,3908.75,4050.23071,3767.26929
1545595200000,3907.53564,4047.43335,3767.63818
1545609600000,3933.07153,4119.29053,3746.85229
1545624000000,3958.32153,4178.83545,3737.80762
1545638400000,3980.75,4204.88135,3756.61865
1545652800000,3996.46436,4209.19824,3783.73047
1545667200000,4007.03564,4209.74365,3804.32788
1545681600000,4021.85718,4197.89307,3845.82129
1545696000000,4011.03564,4231.93408,3790.13745
1545710400000,3995.92847,4249.60986,3742.24707
1545724800000,3978.07153,4259.38965,3696.75317
1545739200000,3960.28564,4270.51074,3650.06055
1545753600000,3940.39282,4269.55664,3611.22925
1545768000000,3929.96436,4269.56689,3590.36157
1545782400000,3921.32153,4264.07959,3578.56323
1545796800000,3909.14282,4259.62842,3558.65747
1545811200000,3878.85718,4205.36426,3552.3501
1545825600000,3846.21436,4129.71289,3562.71582
1545840000000,3822.14282,4056.22363,3588.06226
1545854400000,3804.07153,3997.80566,3610.33716
1545868800000,3783.42847,3934.95117,3631.90601
1545883200000,3762.64282,3825.29541,3699.99023
1545897600000,3763.39282,3824.94556,3701.84009
1545912000000,3761.10718,3824.0188,3698.19556
1545926400000,3749.82153,3853.82324,3645.81958
1545940800000,3740,3873.49854,3606.50146
1545955200000,3730.21436,3882.5061,3577.92236
1545969600000,3717.35718,3881.13208,3553.58228
1545984000000,3702.57153,3858.75439,3546.38843
1545998400000,3706.32153,3871.54028,3541.10278
1546012800000,3716,3904.34229,3527.65771
1546027200000,3727.10718,3935.75,3518.46411
1546041600000,3733.35718,3955.01636,3511.698
1546056000000,3740.67847,3977.69116,3503.66602
1546070400000,3749.92847,3995.67017,3504.18677
1546084800000,3759.10718,4012.45996,3505.75439
1546099200000,3765.71436,4022.10938,3509.31934
1546113600000,3763.35718,4021.36646,3505.3479
1546128000000,3772.57153,4015.427,3529.71582
1546142400000,3784.42847,4005.07959,3563.77759
1546156800000,3800.92847,3996.46704,3605.39014
1546171200000,3815.42847,3975.69873,3655.15845
1546185600000,3828.42847,3950.40381,3706.45337
1546200000000,3828.64282,3950.62134,3706.66431
1546214400000,3821.5,3941.24976,3701.75024
1546228800000,3813.75,3928.71191,3698.78809
1546243200000,3803.25,3916.74121,3689.75879
1546257600000,3793.28564,3891.53662,3695.03467
1546272000000,3779.85718,3885.26685,3674.44751
1546286400000,3767.03564,3868.82983,3665.24146
1546300800000,3756.14282,3857.86816,3654.41748
1546315200000,3756.10718,3857.90601,3654.30811
1546329600000,3754,3859.08301,3648.91699
1546344000000,3748.64282,3860.79297,3636.49292
1546358400000,3739.42847,3844.63843,3634.21875
1546372800000,3741.03564,3850.58716,3631.48438
1546387200000,3740.35718,3848.32227,3632.39185
1546401600000,3737.75,3838.39697,3637.10303
1546416000000,3739.21436,3843.08423,3635.34448
1546430400000,3741.60718,3850.67676,3632.5376
1546444800000,3748.96436,3869.61816,3628.31055
1546459200000,3757.46436,3897.73828,3617.19043
1546473600000,3771.10718,3915.30005,3626.91431
1546488000000,3782.25,3924.04956,3640.45044
1546502400000,3792.92847,3926.23853,3659.61865
1546516800000,3802.39282,3927.52612,3677.25977
1546531200000,3807.89282,3920.70264,3695.08325
1546545600000,3815.46436,3904.00366,3726.92505
1546560000000,3822.60718,3885.01147,3760.20264
1546574400000,3821.25,3884.29736,3758.20264
1546588800000,3819.82153,3885.62158,3754.02124
1546603200000,3816.64282,3890.8833,3742.40259
1546617600000,3813.35718,3893.22607,3733.48804
1546632000000,3813.5,3893.38745,3733.61255
1546646400000,3813.42847,3893.21558,3733.6416
1546660800000,3808.71436,3877.33813,3740.09033
1546675200000,3806.35718,3868.34497,3744.36938
1546689600000,3805.25,3864.80029,3745.69971
1546704000000,3805.64282,3866.03979,3745.24609
1546718400000,3802.71436,3860.87378,3744.55469
1546732800000,3804.03564,3860.61743,3747.45386
1546747200000,3804.32153,3860.53491,3748.10815
1546761600000,3805.03564,3861.26538,3748.80591
1546776000000,3806.39282,3863.46436,3749.32129
1546790400000,3826.03564,3964.22021,3687.85132
1546804800000,3846.75,4016.23193,3677.26807
1546819200000,3866.75,4055.12231,3678.37769
1546833600000,3882.57153,4088.00684,3677.13599
1546848000000,3895.39282,4111.00342,3679.78247
1546862400000,3908.92847,4128.17188,3689.68506
1546876800000,3922.25,4145.02832,3699.47192
1546891200000,3934.64282,4155.14062,3714.14526
1546905600000,3944.67847,4159.84863,3729.50879
1546920000000,3958.07153,4157.03955,3759.10352
1546934400000,3975.25,4155.78174,3794.71826
1546948800000,3992.60718,4141.79395,3843.42017
1546963200000,4006.75,4116.28125,3897.21875
1546977600000,4018.96436,4062.52612,3975.40234
1546992000000,4016.71436,4055.71753,3977.71118
1547006400000,4015.21436,4052.15771,3978.27075
1547020800000,4014.39282,4049.65747,3979.12817
1547035200000,4010.89282,4045.6145,3976.17114
1547049600000,4010.14282,4044.45337,3975.83252
1547064000000,4009.35718,4044.00928,3974.70483
1547078400000,4008.53564,4042.34277,3974.72852
1547092800000,3993.57153,4108.50879,3878.63428
1547107200000,3979.64282,4136.8042,3822.48169
1547121600000,3965.14282,4153.02881,3777.25659
1547136000000,3935.92847,4187.16846,3684.68848
1547150400000,3906.5,4199.37061,3613.62939
1547164800000,3879.25,4199.03027,3559.46973
1547179200000,3853.67847,4189.2124,3518.14478
1547193600000,3826.07153,4164.9209,3487.22168
1547208000000,3798.85718,4132.67871,3465.03564
1547222400000,3771.60718,4088.16016,3455.05396
1547236800000,3746,4045.44409,3446.55591
1547251200000,3719.57153,3984.46753,3454.67529
1547265600000,3692.67847,3910.25146,3475.10571
1547280000000,3664.17847,3793.67627,3534.68091
1547294400000,3651.82153,3760.11694,3543.52588
1547308800000,3640.42847,3719.47266,3561.38452
1547323200000,3628.53564,3647.80249,3609.26904
1547337600000,3628.17847,3647.72925,3608.62793
1547352000000,3627.78564,3648.25781,3607.31372
1547366400000,3627,3648.43091,3605.56909
1547380800000,3625.17847,3647.22583,3603.1311
1547395200000,3615.92847,3679.94067,3551.9165
1547409600000,3606.78564,3689.65015,3523.92114
1547424000000,3597.64282,3688.99414,3506.2915
1547438400000,3590.78564,3685.44434,3496.1272
1547452800000,3582.57153,3678.66943,3486.47339
1547467200000,3585.67847,3689.44116,3481.91602
1547481600000,3590.32153,3703.91016,3476.73291
1547496000000,3593.28564,3712.12329,3474.448
1547510400000,3596.32153,3720.45142,3472.19165
1547524800000,3600.14282,3729.28418,3471.00146
1547539200000,3601.92847,3732.90771,3470.94946
1547553600000,3602.78564,3734.21289,3471.35864
1547568000000,3603.78564,3735.79639,3471.77515
1547582400000,3601.42847,3733.98145,3468.87573
1547596800000,3607.5,3729.56787,3485.43213
1547611200000,3612.25,3723.37964,3501.12036
1547625600000,3619.21436,3717.30005,3521.12842
1547640000000,3624.64282,3711.22192,3538.06396
1547654400000,3629.60718,3699.03467,3560.17969
1547668800000,3625.03564,3692.27466,3557.79688
1547683200000,3618.21436,3681.85693,3554.57153
1547697600000,3613.03564,3672.60132,3553.46997
1547712000000,3607.60718,3659.08545,3556.12866
1547726400000,3603.53564,3643.45801,3563.61353
1547740800000,3601.96436,3636.25391,3567.67456
1547755200000,3602.92847,3640.42114,3565.43604
1547769600000,3602.64282,3639.37427,3565.91138
1547784000000,3605.78564,3641.22314,3570.34814
1547798400000,3607.10718,3641.76099,3572.45337
1547812800000,3610.57153,3641.60107,3579.54175
1547827200000,3609.35718,3640.84741,3577.86694
1547841600000,3609.14282,3640.62622,3577.65942
1547856000000,3610.92847,3641.71558,3580.1416
1547870400000,3611.71436,3642.26343,3581.16528
1547884800000,3621.71436,3683.3269,3560.10181
1547899200000,3630.03564,3703.42163,3556.6499
1547913600000,3638.03564,3717.67993,3558.39136
1547928000000,3643.42847,3724.81909,3562.03809
1547942400000,3648.39282,3733.09253,3563.69336
1547956800000,3651.89282,3738.77222,3565.01343
1547971200000,3649.10718,3741.51782,3556.69653
1547985600000,3641.25,3757.10498,3525.39502
1548000000000,3634.17847,3767.45361,3500.90356
1548014400000,3627.53564,3770.9624,3484.10913
1548028800000,3623.14282,3773.45947,3472.82642
1548043200000,3617.57153,3775.31836,3459.82446
1548057600000,3612.71436,3774.0708,3451.35767
1548072000000,3607.17847,3773.16162,3441.19556
1548086400000,3593.82153,3750.36206,3437.28076
1548100800000,3581.03564,3727.07251,3434.99878
1548115200000,3569,3699.09009,3438.90991
1548129600000,3557.25,3672.1355,3442.3645
1548144000000,3545.57153,3631.98804,3459.15479
1548158400000,3537.82153,3579.78003,3495.86304
1548172800000,3537.14282,3576.13257,3498.15308
1548187200000,3541.85718,3583.64819,3500.06616
1548201600000,3546.96436,3590.12085,3503.80762
1548216000000,3549.32153,3592.44678,3506.19604
1548230400000,3552,3596.37183,3507.62817
1548244800000,3553.42847,3596.13159,3510.72559
1548259200000,3552.32153,3595.96045,3508.68237
1548273600000,3553.32153,3596.14429,3510.49854
1548288000000,3553.07153,3596.34595,3509.79688
1548302400000,3554.21436,3595.6936,3512.73511
1548316800000,3555.67847,3595.98389,3515.37329
1548331200000,3558.10718,3593.43042,3522.78369
1548345600000,3561.25,3594.1106,3528.3894
1548360000000,3560.42847,3591.97192,3528.88525
1548374400000,3559.85718,3590.45459,3529.25977
1548388800000,3558.57153,3587.38818,3529.75464
1548403200000,3555.14282,3582.92114,3527.3645
1548417600000,3554.75,3582.14062,3527.35938
1548432000000,3552.60718,3578.11108,3527.10303
1548446400000,3553.35718,3579.12646,3527.58765
1548460800000,3555.82153,3581.07324,3530.56958
1548475200000,3560.75,3602.11035,3519.38965
1548489600000,3564.64282,3604.68457,3524.60107
1548504000000,3565.03564,3604.40112,3525.67017
1548518400000,3564.75,3604.40161,3525.09839
1548532800000,3564.75,3604.40161,3525.09839
1548547200000,3563.57153,3602.91406,3524.22876
1548561600000,3562.10718,3602.2002,3522.01416
1548576000000,3559.60718,3601.96973,3517.24438
1548590400000,3557.96436,3601.8186,3514.10986
1548604800000,3558.82153,3601.29419,3516.34863
1548619200000,3556.64282,3601.89355,3511.39209
1548633600000,3551.32153,3614.85962,3487.78345
1548648000000,3542.42847,3629.01025,3455.84668
1548662400000,3530.85718,3639.76294,3421.95117
1548676800000,3516.32153,3628.0415,3404.60132
1548691200000,3503.78564,3620.46875,3387.10254
1548705600000,3495.07153,3614.68384,3375.45898
1548720000000,3484.71436,3607.53687,3361.8916
1548734400000,3470.71436,3602.85571,3338.57275
1548748800000,3457.53564,3588.8269,3326.24463
1548763200000,3447.17847,3571.1189,3323.23804
1548777600000,3437.89282,3553.63086,3322.15479
1548792000000,3427.64282,3531.03906,3324.24658
1548806400000,3417.39282,3497.18481,3337.60107
1548820800000,3409,3459.69092,3358.30908
1548835200000,3405.07153,3443.21558,3366.92725
1548849600000,3405.46436,3444.96387,3365.96484
1548864000000,3407.25,3449.31421,3365.18579
1548878400000,3408.5,3452.58105,3364.41895
1548892800000,3411.39282,3460.75049,3362.0354
1548907200000,3412.92847,3465.54956,3360.30737
1548921600000,3412.92847,3465.54956,3360.30737
1548936000000,3416.85718,3459.99561,3373.71875
1548950400000,3419.60718,3455.81909,3383.39502
1548964800000,3420.25,3455.53198,3384.96802
1548979200000,3419.57153,3456.40869,3382.73413
1548993600000,3418.75,3458.24829,3379.25171
1549008000000,3419.92847,3458.51025,3381.34692
1549022400000,3421.35718,3459.9917,3382.72266
1549036800000,3423.32153,3463.23853,3383.4043
1549051200000,3422.96436,3462.30981,3383.6189
1549065600000,3423.21436,3462.86768,3383.56104
1549080000000,3422.46436,3461.66797,3383.26074
1549094400000,3421.60718,3458.7019,3384.51221
1549108800000,3419.78564,3453.47266,3386.09863
1549123200000,3421.71436,3455.57275,3387.85596
1549137600000,3425.35718,3465.32031,3385.3938
1549152000000,3427.32153,3467.26709,3387.37573
1549166400000,3428.14282,3467.2168,3389.06885
1549180800000,3430.03564,3464.72925,3395.34229
1549195200000,3432.67847,3456.38086,3408.97632
1549209600000,3431.46436,3459.06201,3403.86646
1549224000000,3430.25,3459.28149,3401.21851
1549238400000,3428,3457.75854,3398.24146
1549252800000,3426.57153,3456.48047,3396.66235
1549267200000,3423.82153,3456.354,3391.28882
1549281600000,3422.82153,3456.18213,3389.46069
1549296000000,3421.10718,3453.31006,3388.9043
1549310400000,3420,3452.72168,3387.27832
1549324800000,3418.25,3450.18677,3386.31323
1549339200000,3414.57153,3433.6123,3395.53076
1549353600000,3413.17847,3426.59814,3399.75903
1549368000000,3412.78564,3425.32544,3400.24609
1549382400000,3412.82153,3425.45703,3400.18579
1549396800000,3413.32153,3427.44141,3399.20142
1549411200000,3411.35718,3435.06787,3387.64624
1549425600000,3408.64282,3438.44092,3378.84497
1549440000000,3405.28564,3442.84473,3367.72681
1549454400000,3401.67847,3443.67456,3359.68262
1549468800000,3398.96436,3446.03638,3351.89209
1549483200000,3395.78564,3445.51733,3346.05396
1549497600000,3392.57153,3442.60693,3342.53589
1549512000000,3389.64282,3440.28516,3339.00073
1549526400000,3386.60718,3436.97876,3336.23535
1549540800000,3383.10718,3432.45605,3333.7583
1549555200000,3378.53564,3424.95215,3332.11914
1549569600000,3374.14282,3416.43506,3331.85059
1549584000000,3369.82153,3403.32544,3336.31738
1549598400000,3364.89282,3377.17627,3352.60938
1549612800000,3365.78564,3382.15942,3349.41187
1549627200000,3370.71436,3414.69116,3326.73755
1549641600000,3389.92847,3531.7019,3248.15527
1549656000000,3408.14282,3592.16602,3224.11987
1549670400000,3425.89282,3634.41724,3217.36841
1549684800000,3444.17847,3672.12988,3216.22729
1549699200000,3462.53564,3704.7439,3220.32764
1549713600000,3479.60718,3726.40356,3232.81079
1549728000000,3497.25,3744.9231,3249.5769
1549742400000,3515.96436,3760.104,3271.82446
1549756800000,3534.53564,3766.58545,3302.48608
1549771200000,3551.82153,3763.23462,3340.4082
1549785600000,3569.17847,3753.20215,3385.15503
1549800000000,3586.25,3728.05957,3444.44043
1549814400000,3601.96436,3691.56299,3512.36572
1549828800000,3616.39282,3643.50952,3589.27612
1549843200000,3613.60718,3641.33325,3585.8811
1549857600000,3611.85718,3640.57104,3583.14331
1549872000000,3610.32153,3641.66187,3578.98096
1549886400000,3608.67847,3640.01904,3577.33813
1549900800000,3606.60718,3636.4978,3576.71655
1549915200000,3605.42847,3636.44434,3574.41284
1549929600000,3602.60718,3636.66431,3568.55005
1549944000000,3599.10718,3632.89893,3565.31543
1549958400000,3595.89282,3630.99097,3560.79468
1549972800000,3594.10718,3631.08813,3557.12622
1549987200000,3593.67847,3630.32861,3557.02856
1550001600000,3593.07153,3629.7959,3556.34692
1550016000000,3592.21436,3628.05469,3556.37402
1550030400000,3588,3607,3569
1550044800000,3586.5,3606.64941,3566.35059
1550059200000,3584.32153,3606.19653,3562.44653
1550073600000,3583.42847,3605.72803,3561.12915
1550088000000,3581.92847,3602.89062,3560.96655
1550102400000,3580.25,3599.31274,3561.18726
1550116800000,3578.67847,3597.72974,3559.62744
1550131200000,3577.17847,3599.94019,3554.41699
1550145600000,3576.5,3599.80225,3553.19775
1550160000000,3576.57153,3599.81812,3553.32471
1550174400000,3575.67847,3600.32349,3551.03369
1550188800000,3574.07153,3595.39502,3552.7478
1550203200000,3573.10718,3592.99683,3553.21753
1550217600000,3571.64282,3587.09985,3556.18579
1550232000000,3569.28564,3584.09741,3554.47388
1550246400000,3568.64282,3583.53491,3553.75073
1550260800000,3568.57153,3583.52295,3553.61987
1550275200000,3569.32153,3586.39111,3552.25171
1550289600000,3569.92847,3588.57886,3551.27808
1550304000000,3570.96436,3592.07446,3549.85425
1550318400000,3572.92847,3597.57715,3548.28003
1550332800000,3575.64282,3599.94287,3551.34277
1550347200000,3576.60718,3600.60767,3552.60669
1550361600000,3577.53564,3601.83276,3553.23853
1550376000000,3580.07153,3604.13647,3556.00635
1550390400000,3580.42847,3604.35962,3556.49756
1550404800000,3579.92847,3604.61475,3555.24243
1550419200000,3579.42847,3604.72925,3554.12793
1550433600000,3584.07153,3613.28955,3554.85327
1550448000000,3592.35718,3647.97363,3536.74048
1550462400000,3601.14282,3673.14429,3529.14136
1550476800000,3609.42847,3697.27661,3521.58057
1550491200000,3625.17847,3757.84937,3492.50781
1550505600000,3645.03564,3825.14014,3464.93115
1550520000000,3664.42847,3875.10938,3453.7478
1550534400000,3683.92847,3914.01245,3453.84473
1550548800000,3705.96436,3951.00195,3460.92651
1550563200000,3726.5,3975.86353,3477.13647
1550577600000,3752.17847,4016.11401,3488.24316
1550592000000,3778.28564,4041.43579,3515.13574
1550606400000,3801.25,4041.97021,3560.52979
1550620800000,3824.57153,4031.46265,3617.68018
1550635200000,3844.10718,4019.25806,3668.95605
1550649600000,3861.57153,4015.22632,3707.9165
1550664000000,3877.10718,3997.88794,3756.32617
1550678400000,3892.85718,3966.07446,3819.63989
1550692800000,3902.35718,3961.11621,3843.59814
1550707200000,3907.75,3966.58105,3848.91895
1550721600000,3912.25,3967.61353,3856.88647
1550736000000,3914.25,3964.50049,3863.99951
1550750400000,3914.39282,3964.37158,3864.41406
1550764800000,3915.46436,3962.39819,3868.53052
1550779200000,3911.14282,3953.44849,3868.83716
1550793600000,3908.5,3946.12988,3870.87012
1550808000000,3908.89282,3945.80811,3871.97754
1550822400000,3911.14282,3948.23633,3874.04956
1550836800000,3913.75,3950.64697,3876.85303
1550851200000,3914.75,3953.47192,3876.02808
1550865600000,3917.46436,3958.47217,3876.45654
1550880000000,3918.57153,3960.82715,3876.31567
1550894400000,3917.75,3958.81567,3876.68433
1550908800000,3917.67847,3958.57153,3876.78564
1550923200000,3917.03564,3957.38159,3876.68994
1550937600000,3931.53564,4030.6853,3832.38623
1550952000000,3947,4078.57935,3815.42065
1550966400000,3966.35718,4132.67285,3800.0415
1550980800000,3985.03564,4172.49316,3797.57812
1550995200000,4000.85718,4197.15527,3804.55908
1551009600000,3992.32153,4214.99658,3769.64624
1551024000000,3981.28564,4229.7373,3732.83398
1551038400000,3967.14282,4246.30566,3687.97998
1551052800000,3955.21436,4251.9707,3658.45776
1551067200000,3941.89282,4255.80469,3627.98096
1551081600000,3930.57153,4255.53857,3605.60425
1551096000000,3920.53564,4253.8335,3587.23779
1551110400000,3913.25,4248.8042,3577.6958
1551124800000,3905.85718,4244.90088,3566.81323
1551139200000,3886.28564,4210.35303,3562.21826
1551153600000,3863.32153,4166.1582,3560.48438
1551168000000,3836.75,4092.81934,3580.68066
1551182400000,3811.82153,3996.53418,3627.10864
1551196800000,3788.35718,3842.46875,3734.24561
1551211200000,3789.89282,3843.61987,3736.16577
1551225600000,3791.75,3844.66602,3738.83398
1551240000000,3797.07153,3838.65234,3755.49048
1551254400000,3799.82153,3839.31396,3760.32886
1551268800000,3802.67847,3834.38623,3770.97095
1551283200000,3804.03564,3833.08862,3774.98291
1551297600000,3804.64282,3832.58008,3776.70557
1551312000000,3801.85718,3821.75854,3781.95581
1551326400000,3800.57153,3818.34717,3782.79565
1551340800000,3800.42847,3817.51587,3783.34106
1551355200000,3804.14282,3828.54541,3779.74023
1551369600000,3805.07153,3827.72046,3782.42236
1551384000000,3803.67847,3827.90259,3779.45459
1551398400000,3803.64282,3827.87817,3779.40771
1551412800000,3804.10718,3828.02417,3780.19019
1551427200000,3804.67847,3828.36572,3780.99121
1551441600000,3805.07153,3829.04712,3781.0957
1551456000000,3806.10718,3832.01953,3780.19482
1551470400000,3806.5,3832.01196,3780.98804
1551484800000,3807.46436,3832.63647,3782.29224
1551499200000,3807.10718,3833.07739,3781.13696
1551513600000,3807.92847,3833.80151,3782.05566
1551528000000,3807.71436,3833.89429,3781.53442
1551542400000,3806.53564,3831.77588,3781.29565
1551556800000,3804.39282,3822.50049,3786.2854
1551571200000,3804.75,3822.69336,3786.80664
1551585600000,3806,3821.35303,3790.64697
1551600000000,3806.42847,3821.58887,3791.26831
1551614400000,3805.25,3823.53638,3786.96362
1551628800000,3803.92847,3824.35571,3783.50146
1551643200000,3802,3824.04858,3779.95142
1551657600000,3798.78564,3819.87646,3777.69507
1551672000000,3792.96436,3838.06494,3747.86377
1551686400000,3785.21436,3848.52393,3721.90479
1551700800000,3778.71436,3855.72241,3701.7063
1551715200000,3770.75,3854.86865,3686.63135
1551729600000,3763.71436,3854.11646,3673.31226
1551744000000,3755.78564,3850.05176,3661.51953
1551758400000,3748.89282,3840.81616,3656.96973
1551772800000,3742.96436,3830.23682,3655.69165
1551787200000,3744.25,3835.60474,3652.89526
1551801600000,3747.10718,3848.18091,3646.03345
1551816000000,3751.35718,3863.13599,3639.57837
1551830400000,3753.5,3869.05444,3637.94556
1551844800000,3757.28564,3879.97266,3634.59863
1551859200000,3762.46436,3894.2478,3630.68066
1551873600000,3771.42847,3907.70752,3635.14941
1551888000000,3781.46436,3916.79858,3646.13013
1551902400000,3792.14282,3923.45508,3660.83057
1551916800000,3804.17847,3930.66895,3677.68823
1551931200000,3815.64282,3930.28101,3701.00464
1551945600000,3826.82153,3919.94556,3733.69751
1551960000000,3837.46436,3906.64478,3768.28394
1551974400000,3847.35718,3874.50342,3820.21094
1551988800000,3849.53564,3873.36694,3825.70459
1552003200000,3849.92847,3873.79395,3826.06323
1552017600000,3851.46436,3876.83984,3826.08862
1552032000000,3855.32153,3874.54419,3836.09863
1552046400000,3858.5,3879.81738,3837.18262
1552060800000,3861.53564,3889.38867,3833.68286
1552075200000,3861.03564,3890.17212,3831.89941
1552089600000,3861.85718,3889.58398,3834.13037
1552104000000,3864.78564,3895.0105,3834.56104
1552118400000,3866.53564,3900.28149,3832.78979
1552132800000,3870.85718,3913.86108,3827.85303
1552147200000,3874.96436,3919.96191,3829.9668
1552161600000,3878.89282,3927.76465,3830.021
1552176000000,3881.60718,3930.31201,3832.90234
1552190400000,3883.71436,3929.94922,3837.47925
1552204800000,3886.35718,3929.38599,3843.32812
